| pretrain       | Iter: 0 | T: 0:28:22 | BS: 2746 | Batched Update FPS: 4.5846
| pretrain       | Iter: 0 | T: 0:28:36 | BS: 2746 | Batched Update FPS: 4.7869
| pretrain       | Iter: 0 | T: 0:28:52 | BS: 2746 | Batched Update FPS: 4.5832
| pretrain       | Iter: 0 | T: 0:29:08 | BS: 2746 | Batched Update FPS: 4.4686
| pretrain_eval  | Iter: 0 | S: 15000 | E: 0 | L: 200 | R: 0.0000 | T: 0:31:10
| pretrain       | Iter: 0 | T: 0:31:30 | BS: 2746 | Batched Update FPS: 4.4450
| pretrain       | Iter: 0 | T: 0:31:45 | BS: 2746 | Batched Update FPS: 4.7691
| pretrain       | Iter: 0 | T: 0:32:01 | BS: 2746 | Batched Update FPS: 4.5256
| pretrain       | Iter: 0 | T: 0:32:15 | BS: 2746 | Batched Update FPS: 5.6676
| pretrain       | Iter: 0 | T: 0:32:30 | BS: 2746 | Batched Update FPS: 4.7007
| pretrain       | Iter: 0 | T: 0:32:46 | BS: 2746 | Batched Update FPS: 4.4176
| pretrain       | Iter: 0 | T: 0:33:02 | BS: 2746 | Batched Update FPS: 4.7819
| pretrain       | Iter: 0 | T: 0:33:17 | BS: 2746 | Batched Update FPS: 4.4013
| pretrain       | Iter: 0 | T: 0:33:30 | BS: 2746 | Batched Update FPS: 5.4213
| pretrain       | Iter: 0 | T: 0:33:46 | BS: 2746 | Batched Update FPS: 4.6392
| pretrain       | Iter: 0 | T: 0:34:02 | BS: 2746 | Batched Update FPS: 4.5092
| pretrain       | Iter: 0 | T: 0:34:17 | BS: 2746 | Batched Update FPS: 4.5127
| pretrain       | Iter: 0 | T: 0:34:32 | BS: 2746 | Batched Update FPS: 5.3911
| pretrain       | Iter: 0 | T: 0:34:48 | BS: 2746 | Batched Update FPS: 4.4656
| pretrain       | Iter: 0 | T: 0:35:04 | BS: 2746 | Batched Update FPS: 4.9368
| pretrain       | Iter: 0 | T: 0:35:17 | BS: 2746 | Batched Update FPS: 5.4362
| pretrain       | Iter: 0 | T: 0:35:30 | BS: 2746 | Batched Update FPS: 5.4650
| pretrain       | Iter: 0 | T: 0:35:45 | BS: 2746 | Batched Update FPS: 4.4537
| pretrain       | Iter: 0 | T: 0:36:01 | BS: 2746 | Batched Update FPS: 4.5580
| pretrain       | Iter: 0 | T: 0:36:17 | BS: 2746 | Batched Update FPS: 4.8022
| pretrain       | Iter: 0 | T: 0:36:31 | BS: 2746 | Batched Update FPS: 5.5695
| pretrain       | Iter: 0 | T: 0:36:45 | BS: 2746 | Batched Update FPS: 4.6503
| pretrain       | Iter: 0 | T: 0:37:01 | BS: 2746 | Batched Update FPS: 4.3194
| pretrain       | Iter: 0 | T: 0:37:16 | BS: 2746 | Batched Update FPS: 4.9932
| pretrain       | Iter: 0 | T: 0:37:31 | BS: 2746 | Batched Update FPS: 5.3571
| pretrain_eval  | Iter: 0 | S: 17500 | E: 0 | L: 95 | R: 1.0000 | T: 0:38:27
| pretrain       | Iter: 0 | T: 0:38:45 | BS: 2746 | Batched Update FPS: 4.4465
| pretrain       | Iter: 0 | T: 0:39:00 | BS: 2746 | Batched Update FPS: 4.6954
| pretrain       | Iter: 0 | T: 0:39:16 | BS: 2746 | Batched Update FPS: 4.4312
| pretrain       | Iter: 0 | T: 0:39:31 | BS: 2746 | Batched Update FPS: 4.3765
| pretrain       | Iter: 0 | T: 0:39:47 | BS: 2746 | Batched Update FPS: 4.7906
